log.prior	log.likelihood	log.likelihood.test.set
-1.772428542479661337e+04 -1.013566440198396958e+04 -1.121638508415696379e+03
-1.774138858046193855e+04 -1.014433246705144484e+04 -1.127257903618844011e+03
-1.776685959156160243e+04 -1.013976220604983610e+04 -1.127089491501648354e+03
-1.776007726353128601e+04 -1.014214807359125916e+04 -1.127574519045976103e+03
-1.775936995475067306e+04 -1.013645175801879122e+04 -1.115632079777459239e+03
-1.775163964700540237e+04 -1.014037886707409780e+04 -1.119881057532344585e+03
-1.775069856510858881e+04 -1.014440943947210872e+04 -1.115294731451253028e+03
-1.776513228632146638e+04 -1.014357203728425156e+04 -1.111499998471542767e+03
-1.778639971601833531e+04 -1.013144326596401697e+04 -1.107027069026203208e+03
-1.782262878631114654e+04 -1.012823487310351265e+04 -1.111013052780245744e+03
-1.783103365922093508e+04 -1.012734831426824530e+04 -1.120585607457837796e+03
-1.786849631575649255e+04 -1.012610241309304001e+04 -1.117527782016988112e+03
-1.782721543322761136e+04 -1.013286993035447813e+04 -1.115192356521218244e+03
-1.780919068470134152e+04 -1.013594917225342033e+04 -1.109588462948801862e+03
-1.783531653881571401e+04 -1.014180564947954190e+04 -1.121075244343407121e+03
-1.786830419629036624e+04 -1.014100344851943737e+04 -1.118970728506496016e+03
-1.787832829245457469e+04 -1.014803554607747719e+04 -1.129350183711184854e+03
-1.786884630299625132e+04 -1.015660130025076433e+04 -1.125015498543124522e+03
-1.786879993142889725e+04 -1.015459477011888521e+04 -1.125066709885465571e+03
-1.787963439392653163e+04 -1.014955639968710966e+04 -1.125603039628872921e+03
-1.787417146097040313e+04 -1.014478341527503471e+04 -1.116973831988830625e+03
-1.788482950008083208e+04 -1.013217333492252328e+04 -1.114957388061084657e+03
-1.788402167988427391e+04 -1.013793528627277556e+04 -1.123878019301407676e+03
-1.788094606671468500e+04 -1.013650411104890009e+04 -1.124799145923649576e+03
-1.787684778768388787e+04 -1.014152984955620377e+04 -1.116863761540825180e+03
-1.788557993059869477e+04 -1.014962644084345811e+04 -1.123951053874524405e+03
-1.786022007107992613e+04 -1.014536780262927095e+04 -1.126198633985295146e+03
-1.783866642179158953e+04 -1.015373817156824953e+04 -1.134717671378224622e+03
-1.783048954890774985e+04 -1.014551720941048006e+04 -1.118378809882998212e+03
-1.782592285687444019e+04 -1.014684649114845342e+04 -1.121870525828762766e+03
-1.782424111521046871e+04 -1.014505952115253785e+04 -1.121376166496702353e+03
-1.780226553711059387e+04 -1.015042756017142347e+04 -1.122560226861113279e+03
-1.780304899501894033e+04 -1.014580859056229019e+04 -1.116567369797256561e+03
-1.782102240104008524e+04 -1.013738676841489178e+04 -1.121875084970661646e+03
-1.782437768270249217e+04 -1.014216376187564310e+04 -1.118690940451956521e+03
-1.783582681609119027e+04 -1.014162905027115448e+04 -1.116856807685752756e+03
-1.784872097869511708e+04 -1.013744720514631081e+04 -1.111658093074877343e+03
-1.785402935392402651e+04 -1.013722995176862059e+04 -1.114610735415943054e+03
-1.785992527081145818e+04 -1.015098030246215785e+04 -1.129716535528767508e+03
-1.786820396715910465e+04 -1.015125080591251390e+04 -1.125284320734127959e+03
-1.789268602624931373e+04 -1.014021821783885935e+04 -1.116498974468889173e+03
-1.783255258848539233e+04 -1.014884872347370037e+04 -1.111656541555383683e+03
-1.784666517064554137e+04 -1.014240961661901201e+04 -1.115781916683868985e+03
-1.785602825984742958e+04 -1.014698472832318657e+04 -1.119544741388882812e+03
-1.782957063686165566e+04 -1.014344206512083838e+04 -1.125995005611228862e+03
-1.782454934595934537e+04 -1.014524768559857512e+04 -1.127487671570168459e+03
-1.779695926989605141e+04 -1.014052176416378461e+04 -1.128773753958770158e+03
-1.780105536431699875e+04 -1.014523078779491698e+04 -1.120614925182384013e+03
-1.780657779727181332e+04 -1.014603856586673101e+04 -1.118007717331272033e+03
-1.780621553304363624e+04 -1.014220879252334817e+04 -1.120050235997188338e+03
-1.780215691160787901e+04 -1.014131330385959700e+04 -1.119654775626679566e+03
-1.779126880454356433e+04 -1.014843909467637422e+04 -1.116554540328078019e+03
-1.777600113847064131e+04 -1.015009906885583769e+04 -1.112726562025012299e+03
-1.779328548005097036e+04 -1.014995812992489118e+04 -1.109495585907600798e+03
-1.774857956396458030e+04 -1.016120685973569198e+04 -1.121863039353240310e+03
-1.775727753689064411e+04 -1.014969111310977678e+04 -1.123392355170636165e+03
-1.773196967834608222e+04 -1.015098044177120937e+04 -1.123254122869552702e+03
-1.774326186204811165e+04 -1.014378734609110688e+04 -1.122251611502179003e+03
-1.774115901318015312e+04 -1.013787562863652056e+04 -1.119658736483213033e+03
-1.773127516621915129e+04 -1.014354054304535384e+04 -1.116653874895534955e+03
-1.775148104909894391e+04 -1.014050567175117067e+04 -1.117086852997893857e+03
-1.777781115074034096e+04 -1.014030833061044541e+04 -1.114322629747850897e+03
-1.777418900132926865e+04 -1.013338479297040976e+04 -1.115646349665772959e+03
-1.776736579463762973e+04 -1.013571785216055105e+04 -1.116633006195806956e+03
-1.776062720085692490e+04 -1.013666882838588572e+04 -1.119181545810610714e+03
-1.774883051064743995e+04 -1.013064301702214289e+04 -1.116546781631539488e+03
-1.777900367367332728e+04 -1.013314786768932208e+04 -1.115314008199180080e+03
-1.779085344840220932e+04 -1.013349402072922749e+04 -1.119002145176428712e+03
-1.781311947356559540e+04 -1.012091430601278262e+04 -1.121277742825103360e+03
-1.784340305504248317e+04 -1.014001271962305691e+04 -1.127397965716925228e+03
-1.780903631974921154e+04 -1.012414879877458588e+04 -1.115990312896199157e+03
-1.779695190964518406e+04 -1.011940821162549946e+04 -1.122997040367240061e+03
-1.782573803218840840e+04 -1.011673601500304721e+04 -1.127394433555311025e+03
-1.781497475350710374e+04 -1.012472041585670740e+04 -1.132224392440701649e+03
-1.781800378123856353e+04 -1.011827123195155582e+04 -1.131049678344123095e+03
-1.780029163231293205e+04 -1.012531690623954273e+04 -1.131384661487227277e+03
-1.780064008160223239e+04 -1.012355476928165081e+04 -1.132787594592144615e+03
-1.780780543266992754e+04 -1.012703247166149413e+04 -1.128077115657745708e+03
-1.782134478423538530e+04 -1.012286658032295963e+04 -1.128602508474709794e+03
-1.784870958569640061e+04 -1.012465080603931892e+04 -1.127110692013717198e+03
-1.783555543180735549e+04 -1.011457492955305679e+04 -1.122329458478418474e+03
-1.782931431298261668e+04 -1.011962571557074625e+04 -1.130600886894697396e+03
-1.783738131581350535e+04 -1.012164129107732333e+04 -1.127763840277341387e+03
-1.785594013940609511e+04 -1.012049388236050618e+04 -1.131680061585856038e+03
-1.787150097504476798e+04 -1.011608789084441014e+04 -1.123703937273094652e+03
-1.793308164713682709e+04 -1.011877399820768915e+04 -1.113620711671936533e+03
-1.792065354169382408e+04 -1.011551990650209882e+04 -1.115119392562644407e+03
-1.790830475540856060e+04 -1.013033532927861961e+04 -1.126557053984206505e+03
-1.792058385516965427e+04 -1.013164440153971918e+04 -1.131991218963959454e+03
-1.790218991875171923e+04 -1.013452338864418198e+04 -1.129016329162316651e+03
-1.789747807514321539e+04 -1.013768295363561992e+04 -1.133011236637812090e+03
-1.792633189586994195e+04 -1.012696239835387496e+04 -1.128324728623358624e+03
-1.792444291565782987e+04 -1.012689054858673990e+04 -1.116262318035716362e+03
-1.791031528813068144e+04 -1.013825174560475170e+04 -1.122193341085438078e+03
-1.793145321298675844e+04 -1.013603102176477114e+04 -1.122889942951180274e+03
-1.791058015990086278e+04 -1.013129264563997640e+04 -1.127356655619850699e+03
-1.789960445355071715e+04 -1.014450189794359358e+04 -1.128700567442070223e+03
-1.789532982695510145e+04 -1.013874524897551601e+04 -1.131441440852245705e+03
-1.790387923909422170e+04 -1.014143549052591879e+04 -1.121937788815193926e+03
-1.792873423230761182e+04 -1.014882559841773036e+04 -1.122279510973138258e+03
-1.791974975174290012e+04 -1.014342468513118729e+04 -1.111832512906787542e+03
-1.789633202589579741e+04 -1.014666568843665118e+04 -1.108172823374153722e+03
-1.788607418373270048e+04 -1.013699526637011513e+04 -1.119264433363195621e+03
-1.790365558991279249e+04 -1.014006128970361897e+04 -1.113988011346379153e+03
-1.784558966314457211e+04 -1.014251360512823157e+04 -1.121802859344334138e+03
-1.783067061465711595e+04 -1.012864629101841092e+04 -1.113120203619608219e+03
-1.782840154778062788e+04 -1.014005053122311256e+04 -1.125736065682557182e+03
-1.786942344627634520e+04 -1.013607145638319889e+04 -1.123487841448110885e+03
-1.786289744421697833e+04 -1.013459355532834888e+04 -1.114125991783108475e+03
-1.785674247748154085e+04 -1.013476332017450295e+04 -1.108554185746416351e+03
-1.787228288945927852e+04 -1.013568169663660228e+04 -1.112595240580698828e+03
-1.786638334867624872e+04 -1.014165305275992068e+04 -1.118830759066594055e+03
-1.785645236966144148e+04 -1.014107711887151345e+04 -1.111428323409020777e+03
-1.785538655045871928e+04 -1.014242427809515721e+04 -1.116111372456271965e+03
-1.785514570784614625e+04 -1.013776892758012946e+04 -1.122234423248600706e+03
-1.783162345588442986e+04 -1.014035803840958397e+04 -1.126297447308779283e+03
-1.785880699944668959e+04 -1.014382572841458023e+04 -1.120569273310521112e+03
-1.786449044213123489e+04 -1.013715260420706909e+04 -1.113063687609573662e+03
-1.786645876927057543e+04 -1.013687316279148581e+04 -1.110539910636815875e+03
-1.785026085062563288e+04 -1.013289169256957393e+04 -1.113387085095421298e+03
-1.784737444412643526e+04 -1.013533305892729550e+04 -1.115551511828530693e+03
-1.782967681369937054e+04 -1.013573048926250522e+04 -1.123480267829886088e+03
-1.781223450428795695e+04 -1.015191816327864217e+04 -1.133216189170967027e+03
-1.781192938973178025e+04 -1.013418624544589875e+04 -1.126972874059504193e+03
-1.784274655576108489e+04 -1.012814719317178242e+04 -1.124377202620168191e+03
-1.787382382742515256e+04 -1.014109423115225218e+04 -1.136364675176802393e+03
-1.788090185961756652e+04 -1.012984360781019677e+04 -1.127422807298496082e+03
-1.789111641593243257e+04 -1.012478453325176815e+04 -1.130988248205646869e+03
-1.791330840880737014e+04 -1.013681856162984695e+04 -1.136242676794982799e+03
-1.791569587350993606e+04 -1.013265474506974897e+04 -1.132466114827660931e+03
-1.793086505020398545e+04 -1.013140266212856659e+04 -1.123222707152418025e+03
-1.795405348875618074e+04 -1.012989978798125594e+04 -1.131541705029143486e+03
-1.797296711378573673e+04 -1.013125959183417581e+04 -1.121127829011669292e+03
-1.800722191803946407e+04 -1.013227756603247508e+04 -1.135875239378758579e+03
-1.801412257216329817e+04 -1.011964004456817747e+04 -1.128636858787457641e+03
-1.802371043202224610e+04 -1.013513387113586577e+04 -1.120950961650134104e+03
-1.802737008051506200e+04 -1.013188420238095932e+04 -1.121807290529462080e+03
-1.802788450098241447e+04 -1.012992926096078008e+04 -1.116068315622211230e+03
-1.803109947198052396e+04 -1.013293215199323822e+04 -1.116551584887454737e+03
-1.803649585186585682e+04 -1.013007638394490277e+04 -1.111466028237504815e+03
-1.804432935242359235e+04 -1.012826740747009717e+04 -1.113281417592185790e+03
-1.807515310242827036e+04 -1.012432120680927619e+04 -1.110675407624868058e+03
-1.808534870812925146e+04 -1.012103828278834771e+04 -1.110882037379338271e+03
-1.807597805291231271e+04 -1.011943950782435058e+04 -1.117669528527203965e+03
-1.805357178573952115e+04 -1.011973666632160166e+04 -1.120006198065354056e+03
-1.805502858683500381e+04 -1.012949023155889154e+04 -1.118768803711159308e+03
-1.806658932727012871e+04 -1.012631201450488334e+04 -1.117994561039295604e+03
-1.804108873916025914e+04 -1.015420191733617503e+04 -1.121316121166430094e+03
-1.805505368058936074e+04 -1.013125089885261332e+04 -1.122451725160112801e+03
-1.807418933939649287e+04 -1.013245509113801018e+04 -1.120756997354938449e+03
-1.805307297170894890e+04 -1.013291925887667821e+04 -1.116798379107714936e+03
-1.806164250601118692e+04 -1.013514893793811825e+04 -1.118388022169544001e+03
-1.810988830626728304e+04 -1.012937091721142315e+04 -1.119375919214751320e+03
-1.813231729886998801e+04 -1.012755909881884509e+04 -1.116306595343080062e+03
-1.811935725067828025e+04 -1.013780981911647541e+04 -1.123028147608055406e+03
-1.812740233314910074e+04 -1.013277432212942949e+04 -1.122862110716682309e+03
-1.816254892106248735e+04 -1.012691488536041470e+04 -1.114422831990899340e+03
-1.817174589005593589e+04 -1.012255480509506378e+04 -1.122610297215307583e+03
-1.816887172541929249e+04 -1.014041359206177003e+04 -1.129408462901864368e+03
-1.814034873837581108e+04 -1.013211370034636093e+04 -1.136161626551311201e+03
-1.811491404460897320e+04 -1.012250715836504787e+04 -1.121969562542306448e+03
-1.809710780930256806e+04 -1.012403590514343159e+04 -1.117780235394358442e+03
-1.809028265616090357e+04 -1.013437910094223116e+04 -1.129533288073510448e+03
-1.807651116178968005e+04 -1.013009029380001266e+04 -1.132722795881955335e+03
-1.808703587124153637e+04 -1.012815823148918207e+04 -1.129224446419367723e+03
-1.808525677727406583e+04 -1.012450363006309090e+04 -1.119757925086740215e+03
-1.808540004393652998e+04 -1.013142019324994544e+04 -1.128871108679394183e+03
-1.809553016375901643e+04 -1.013515968915896519e+04 -1.119288041575879106e+03
-1.811017338295937225e+04 -1.013933501109289136e+04 -1.127933485150627348e+03
-1.809564653973319582e+04 -1.013694070230937541e+04 -1.136727105887316156e+03
-1.806997833195008207e+04 -1.014330170300251484e+04 -1.121989951976324392e+03
-1.808164473790391276e+04 -1.013694905978779752e+04 -1.122159484102333408e+03
-1.806470869547165057e+04 -1.013328937017700991e+04 -1.117222694281493659e+03
-1.808287394106825377e+04 -1.013217528041867445e+04 -1.115038821609481147e+03
-1.811662575126550655e+04 -1.012945267984981001e+04 -1.120037499792751078e+03
-1.809614010475018586e+04 -1.012713299816093604e+04 -1.120736077490886146e+03
-1.808255170652875677e+04 -1.014228198812175287e+04 -1.129504574585857426e+03
-1.810314178082836224e+04 -1.014273549441907016e+04 -1.120064727773276900e+03
-1.812393488425846954e+04 -1.013289398417737539e+04 -1.113304552509146106e+03
-1.811299898886252049e+04 -1.013579846537744015e+04 -1.121207716441018420e+03
-1.813379249414825608e+04 -1.014580818297026781e+04 -1.113396183933696193e+03
-1.810528965112104561e+04 -1.014763765900563521e+04 -1.111567806777351052e+03
-1.808275571234250674e+04 -1.014414708125764810e+04 -1.116642502569458429e+03
-1.808730901708265810e+04 -1.012612176225649637e+04 -1.113731511977792252e+03
-1.809043172712949672e+04 -1.012809524437116306e+04 -1.121698366314259147e+03
-1.809561197186808931e+04 -1.012924194702250679e+04 -1.119305502815694581e+03
-1.808782334116497805e+04 -1.013506218897170947e+04 -1.116612611697977172e+03
-1.807408736706669879e+04 -1.013497753398395434e+04 -1.120329130461446312e+03
-1.804328495179755191e+04 -1.012939270585489066e+04 -1.118870911360436367e+03
-1.807109835039668542e+04 -1.013850467181685053e+04 -1.116896270922066833e+03
-1.802983397657300884e+04 -1.014181195039226259e+04 -1.119604316876349003e+03
-1.802368205759890770e+04 -1.013081817201614103e+04 -1.114603900316068120e+03
-1.802195408551257060e+04 -1.013034950707598546e+04 -1.109815788003982561e+03
-1.805117657399482050e+04 -1.012830909872053780e+04 -1.113639945446293495e+03
-1.804627881491927837e+04 -1.012409094852634189e+04 -1.123199892477959111e+03
-1.805692856158382710e+04 -1.012003490646365935e+04 -1.121241525759361139e+03
-1.806303495517750343e+04 -1.012513218147596490e+04 -1.124336320798228371e+03
-1.809232296252966626e+04 -1.012533664899006726e+04 -1.127402019184077290e+03
-1.805087195052400421e+04 -1.013381922091861634e+04 -1.124931837728389382e+03
-1.806742624933788466e+04 -1.012841580753451672e+04 -1.125742990643312623e+03
-1.803155053407847663e+04 -1.013463083551897216e+04 -1.121117731830936009e+03
-1.801344485256672124e+04 -1.013014098200714761e+04 -1.115850022371417708e+03
-1.801601509409850041e+04 -1.012470004893629630e+04 -1.115128326697931243e+03
-1.800762693857650447e+04 -1.011738478882359232e+04 -1.110350883759220778e+03
-1.802263501735253521e+04 -1.012686409758781519e+04 -1.121849569538744163e+03
-1.806544587979144126e+04 -1.011141268339690214e+04 -1.117459801408781914e+03
-1.805024521000846653e+04 -1.011548788088770380e+04 -1.119184581296597116e+03
-1.805977142333275333e+04 -1.011941804283979764e+04 -1.123903726829430980e+03
-1.801548154289402737e+04 -1.011913273551546445e+04 -1.115006325038387331e+03
-1.801310957222997240e+04 -1.010932863354488836e+04 -1.112341638517576484e+03
-1.803564670100498915e+04 -1.010592987372957214e+04 -1.117616593064469271e+03
